date,albany_do,norrie_do,albany_rainfall,norrie_rainfall,albany_turbidity,norrie_turbidity
2011-09-05 13:30:00,8.65,6.69,0.469999,0.469999,59.3,149.9
2011-09-05 13:45:00,8.59,6.75,0.469999,0.569999,53.3,124.6
2011-09-05 14:00:00,8.67,6.67,0.479999,0.609999,53.1,135.7
2011-09-05 14:15:00,8.58,6.61,0.479999,0.609999,56.3,142.0
2011-09-05 14:30:00,8.65,6.5,0.479999,0.619999,52.3,148.9
2011-09-05 14:45:00,8.63,6.67,0.479999,0.619999,58.4,138.6
2011-09-05 15:00:00,8.55,6.71,0.479999,0.619999,52.9,142.5
2011-09-05 15:15:00,8.56,6.63,0.479999,0.619999,48.3,133.7
2011-09-05 15:30:00,8.61,6.78,0.479999,0.639999,58.5,139.4
2011-09-05 15:45:00,8.6,6.73,0.479999,0.639999,61.0,148.3
2011-09-05 16:00:00,8.64,6.62,0.479999,0.639999,60.2,147.7
2011-09-05 16:15:00,8.6,6.64,0.479999,0.639999,67.4,151.5
2011-09-05 16:30:00,8.63,6.7,0.479999,0.639999,66.4,147.1
2011-09-05 16:45:00,8.6,6.64,0.479999,0.659999,51.2,158.0
2011-09-05 17:00:00,8.66,6.83,0.479999,0.669999,66.4,153.1
2011-09-05 17:15:00,8.67,6.89,0.489999,0.669999,66.5,149.7
2011-09-05 17:30:00,8.6,6.8,0.489999,0.719999,55.3,157.8
2011-09-05 17:45:00,8.64,6.89,0.489999,0.729999,58.1,155.9
2011-09-05 18:00:00,8.73,6.84,0.489999,0.729999,65.5,154.3
2011-09-05 18:15:00,8.7,6.9,0.489999,0.729999,58.8,153.8
2011-09-05 18:30:00,8.75,6.82,0.489999,0.729999,62.9,163.4
2011-09-05 18:45:00,8.75,6.88,0.489999,0.749999,60.1,158.4
2011-09-05 19:00:00,8.77,6.82,0.499999,0.749999,68.7,158.6
2011-09-05 19:15:00,8.84,6.84,0.499999,0.749999,59.7,143.9
2011-09-05 19:30:00,8.87,6.79,0.499999,0.769998,53.0,147.3
2011-09-05 19:45:00,8.85,6.68,0.499999,0.769998,53.2,139.3
2011-09-05 20:00:00,8.79,6.79,0.499999,0.779998,51.8,148.8
2011-09-05 20:15:00,8.72,6.76,0.499999,0.959998,59.2,142.0
2011-09-05 20:30:00,8.88,6.55,0.519999,1.069998,45.1,146.1
2011-09-05 20:45:00,8.82,6.65,0.529999,1.129998,54.9,150.8
2011-09-05 21:00:00,8.79,6.78,0.539999,1.139998,45.4,147.6
2011-09-05 21:15:00,8.79,6.83,0.549999,1.169998,50.2,134.8
2011-09-05 21:30:00,8.79,6.8,0.559999,1.179998,45.6,148.8
2011-09-05 21:45:00,8.81,6.78,0.569999,1.179998,50.3,143.8
2011-09-05 22:00:00,8.8,6.76,0.589999,1.179998,52.7,138.0
2011-09-05 22:15:00,8.76,6.8,0.609999,1.179998,47.3,143.0
2011-09-05 22:30:00,8.77,6.81,0.619999,1.219998,58.5,141.4
2011-09-05 22:45:00,8.73,6.84,0.629999,1.219998,47.2,144.1
2011-09-05 23:00:00,8.76,6.78,0.639999,1.239998,56.7,139.7
2011-09-05 23:15:00,8.66,6.83,0.649999,1.259997,47.0,141.2
2011-09-05 23:30:00,8.75,6.79,0.679999,1.269997,48.7,127.9
2011-09-05 23:45:00,8.68,6.78,0.719999,1.289997,49.5,149.0
